date,time,state,cases
06/04/2021,8:00 AM,Mizoram,4500
06/04/2021,8:00 AM,Nagaland,12365
06/04/2021,8:00 AM,Odisha,343268
06/04/2021,8:00 AM,Puducherry,42539
06/04/2021,8:00 AM,Punjab,254152
06/04/2021,8:00 AM,Rajasthan,341754
06/04/2021,8:00 AM,Sikkim,6263
06/04/2021,8:00 AM,Tamil Nadu,903479
06/04/2021,8:00 AM,Telengana,314735
06/04/2021,8:00 AM,Tripura,33554
06/04/2021,8:00 AM,Uttarakhand,102811
06/04/2021,8:00 AM,Uttar Pradesh,634033
06/04/2021,8:00 AM,West Bengal,595576
07/04/2021,8:00 AM,Andhra Pradesh,910943
07/04/2021,8:00 AM,Andaman and Nicobar Islands,5123
07/04/2021,8:00 AM,Arunachal Pradesh,16853
07/04/2021,8:00 AM,Assam,218832
07/04/2021,8:00 AM,Bihar,270392
07/04/2021,8:00 AM,Chandigarh,28798
07/04/2021,8:00 AM,Chhattisgarh,386269
07/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3788
07/04/2021,8:00 AM,Delhi,685062
07/04/2021,8:00 AM,Goa,59702
07/04/2021,8:00 AM,Gujarat,324878
07/04/2021,8:00 AM,Haryana,302272
07/04/2021,8:00 AM,Himachal Pradesh,66237
07/04/2021,8:00 AM,Jammu and Kashmir,134015
07/04/2021,8:00 AM,Jharkhand,129596
07/04/2021,8:00 AM,Karnataka,1026584
07/04/2021,8:00 AM,Kerala,1141092
07/04/2021,8:00 AM,Lakshadweep,751
07/04/2021,8:00 AM,Ladakh,10353
07/04/2021,8:00 AM,Madhya Pradesh,313971
07/04/2021,8:00 AM,Maharashtra,3113354
07/04/2021,8:00 AM,Manipur,29435
07/04/2021,8:00 AM,Meghalaya,14135
07/04/2021,8:00 AM,Mizoram,4508
07/04/2021,8:00 AM,Nagaland,12365
07/04/2021,8:00 AM,Odisha,343856
07/04/2021,8:00 AM,Puducherry,42776
07/04/2021,8:00 AM,Punjab,257057
07/04/2021,8:00 AM,Rajasthan,343990
07/04/2021,8:00 AM,Sikkim,6286
07/04/2021,8:00 AM,Tamil Nadu,907124
07/04/2021,8:00 AM,Telengana,316649
07/04/2021,8:00 AM,Tripura,33575
07/04/2021,8:00 AM,Uttarakhand,103602
07/04/2021,8:00 AM,Uttar Pradesh,639928
07/04/2021,8:00 AM,West Bengal,597634
08/04/2021,8:00 AM,Andhra Pradesh,913274
08/04/2021,8:00 AM,Andaman and Nicobar Islands,5131
08/04/2021,8:00 AM,Arunachal Pradesh,16861
08/04/2021,8:00 AM,Assam,219027
08/04/2021,8:00 AM,Bihar,271919
08/04/2021,8:00 AM,Chandigarh,29197
08/04/2021,8:00 AM,Chhattisgarh,396579
08/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3812
08/04/2021,8:00 AM,Delhi,690568
08/04/2021,8:00 AM,Goa,60229
08/04/2021,8:00 AM,Gujarat,328453
08/04/2021,8:00 AM,Haryana,304638
08/04/2021,8:00 AM,Himachal Pradesh,66890
08/04/2021,8:00 AM,Jammu and Kashmir,134827
08/04/2021,8:00 AM,Jharkhand,130908
08/04/2021,8:00 AM,Karnataka,1033560
08/04/2021,8:00 AM,Kerala,1144594
08/04/2021,8:00 AM,Lakshadweep,770
08/04/2021,8:00 AM,Ladakh,10412
08/04/2021,8:00 AM,Madhya Pradesh,318014
08/04/2021,8:00 AM,Maharashtra,3173261
08/04/2021,8:00 AM,Manipur,29447
08/04/2021,8:00 AM,Meghalaya,14140
08/04/2021,8:00 AM,Mizoram,4522
08/04/2021,8:00 AM,Nagaland,12376
08/04/2021,8:00 AM,Odisha,344647
08/04/2021,8:00 AM,Puducherry,42949
08/04/2021,8:00 AM,Punjab,260020
08/04/2021,8:00 AM,Rajasthan,346791
08/04/2021,8:00 AM,Sikkim,6317
08/04/2021,8:00 AM,Tamil Nadu,911110
08/04/2021,8:00 AM,Telengana,319054
08/04/2021,8:00 AM,Tripura,33612
08/04/2021,8:00 AM,Uttarakhand,104711
08/04/2021,8:00 AM,Uttar Pradesh,645930
08/04/2021,8:00 AM,West Bengal,600024
09/04/2021,8:00 AM,Andhra Pradesh,915832
09/04/2021,8:00 AM,Andaman and Nicobar Islands,5149
09/04/2021,8:00 AM,Arunachal Pradesh,16873
09/04/2021,8:00 AM,Assam,219272
09/04/2021,8:00 AM,Bihar,273830
09/04/2021,8:00 AM,Chandigarh,29521
09/04/2021,8:00 AM,Chhattisgarh,407231
09/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3842
09/04/2021,8:00 AM,Delhi,698005
09/04/2021,8:00 AM,Goa,60811
09/04/2021,8:00 AM,Gujarat,332474
09/04/2021,8:00 AM,Haryana,307510
09/04/2021,8:00 AM,Himachal Pradesh,67511
09/04/2021,8:00 AM,Jammu and Kashmir,135662
09/04/2021,8:00 AM,Jharkhand,132790
09/04/2021,8:00 AM,Karnataka,1040130
09/04/2021,8:00 AM,Kerala,1148947
09/04/2021,8:00 AM,Lakshadweep,778
09/04/2021,8:00 AM,Ladakh,10503
09/04/2021,8:00 AM,Madhya Pradesh,322338
09/04/2021,8:00 AM,Maharashtra,3229547
09/04/2021,8:00 AM,Manipur,29463
09/04/2021,8:00 AM,Meghalaya,14165
09/04/2021,8:00 AM,Mizoram,4558
09/04/2021,8:00 AM,Nagaland,12381
09/04/2021,8:00 AM,Odisha,345526
09/04/2021,8:00 AM,Puducherry,43242
09/04/2021,8:00 AM,Punjab,263090
09/04/2021,8:00 AM,Rajasthan,350317
09/04/2021,8:00 AM,Sikkim,6323
09/04/2021,8:00 AM,Tamil Nadu,915386
09/04/2021,8:00 AM,Telengana,321182
09/04/2021,8:00 AM,Tripura,33644
09/04/2021,8:00 AM,Uttarakhand,105498
09/04/2021,8:00 AM,Uttar Pradesh,654404
09/04/2021,8:00 AM,West Bengal,602807
10/04/2021,8:00 AM,Andhra Pradesh,918597
10/04/2021,8:00 AM,Andaman and Nicobar Islands,5161
10/04/2021,8:00 AM,Arunachal Pradesh,16875
10/04/2021,8:00 AM,Assam,219553
10/04/2021,8:00 AM,Bihar,276004
10/04/2021,8:00 AM,Chandigarh,29943
10/04/2021,8:00 AM,Chhattisgarh,418678
10/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,3884
10/04/2021,8:00 AM,Delhi,706526
10/04/2021,8:00 AM,Goa,61239
10/04/2021,8:00 AM,Gujarat,337015
10/04/2021,8:00 AM,Haryana,310504
10/04/2021,8:00 AM,Himachal Pradesh,68173
10/04/2021,8:00 AM,Jammu and Kashmir,136470
10/04/2021,8:00 AM,Jharkhand,134715
10/04/2021,8:00 AM,Karnataka,1048085
10/04/2021,8:00 AM,Kerala,1154010
10/04/2021,8:00 AM,Lakshadweep,784
10/04/2021,8:00 AM,Ladakh,10619
10/04/2021,8:00 AM,Madhya Pradesh,327220
10/04/2021,8:00 AM,Maharashtra,3288540
10/04/2021,8:00 AM,Manipur,29475
10/04/2021,8:00 AM,Meghalaya,14207
10/04/2021,8:00 AM,Mizoram,4583
10/04/2021,8:00 AM,Nagaland,12388
10/04/2021,8:00 AM,Odisha,346808
10/04/2021,8:00 AM,Puducherry,43465
10/04/2021,8:00 AM,Punjab,266494
10/04/2021,8:00 AM,Rajasthan,354287
10/04/2021,8:00 AM,Sikkim,6329
10/04/2021,8:00 AM,Tamil Nadu,920827
10/04/2021,8:00 AM,Telengana,324091
10/04/2021,8:00 AM,Tripura,33685
10/04/2021,8:00 AM,Uttarakhand,106246
10/04/2021,8:00 AM,Uttar Pradesh,663991
10/04/2021,8:00 AM,West Bengal,606455
11/04/2021,8:00 AM,Andhra Pradesh,921906
11/04/2021,8:00 AM,Andaman and Nicobar Islands,5175
11/04/2021,8:00 AM,Arunachal Pradesh,16878
11/04/2021,8:00 AM,Assam,219958
11/04/2021,8:00 AM,Bihar,279473
11/04/2021,8:00 AM,Chandigarh,30341
11/04/2021,8:00 AM,Chhattisgarh,432776
11/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,4014
11/04/2021,8:00 AM,Delhi,714423
11/04/2021,8:00 AM,Goa,61779
11/04/2021,8:00 AM,Gujarat,342026
11/04/2021,8:00 AM,Haryana,313441
11/04/2021,8:00 AM,Himachal Pradesh,69114
11/04/2021,8:00 AM,Jammu and Kashmir,137475
11/04/2021,8:00 AM,Jharkhand,137088
11/04/2021,8:00 AM,Karnataka,1055040
11/04/2021,8:00 AM,Kerala,1160204
11/04/2021,8:00 AM,Lakshadweep,794
11/04/2021,8:00 AM,Ladakh,10765
11/04/2021,8:00 AM,Madhya Pradesh,332206
11/04/2021,8:00 AM,Maharashtra,3343951
11/04/2021,8:00 AM,Manipur,29486
11/04/2021,8:00 AM,Meghalaya,14246
11/04/2021,8:00 AM,Mizoram,4612
11/04/2021,8:00 AM,Nagaland,12400
11/04/2021,8:00 AM,Odisha,348182
11/04/2021,8:00 AM,Puducherry,43737
11/04/2021,8:00 AM,Punjab,269733
11/04/2021,8:00 AM,Rajasthan,358688
11/04/2021,8:00 AM,Sikkim,6351
11/04/2021,8:00 AM,Tamil Nadu,926816
11/04/2021,8:00 AM,Telengana,327278
11/04/2021,8:00 AM,Tripura,33733
11/04/2021,8:00 AM,Uttarakhand,107479
11/04/2021,8:00 AM,Uttar Pradesh,676739
11/04/2021,8:00 AM,West Bengal,610498
12/04/2021,8:00 AM,Andhra Pradesh,925401
12/04/2021,8:00 AM,Andaman and Nicobar Islands,5190
12/04/2021,8:00 AM,Arunachal Pradesh,16882
12/04/2021,8:00 AM,Assam,220310
12/04/2021,8:00 AM,Bihar,283229
12/04/2021,8:00 AM,Chandigarh,30743
12/04/2021,8:00 AM,Chhattisgarh,443297
12/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,4083
12/04/2021,8:00 AM,Delhi,725197
12/04/2021,8:00 AM,Goa,62304
12/04/2021,8:00 AM,Gujarat,347495
12/04/2021,8:00 AM,Haryana,316881
12/04/2021,8:00 AM,Himachal Pradesh,69686
12/04/2021,8:00 AM,Jammu and Kashmir,138390
12/04/2021,8:00 AM,Jharkhand,139384
12/04/2021,8:00 AM,Karnataka,1065290
12/04/2021,8:00 AM,Kerala,1167190
12/04/2021,8:00 AM,Lakshadweep,799
12/04/2021,8:00 AM,Ladakh,10780
12/04/2021,8:00 AM,Madhya Pradesh,338145
12/04/2021,8:00 AM,Maharashtra,3407245
12/04/2021,8:00 AM,Manipur,29496
12/04/2021,8:00 AM,Meghalaya,14273
12/04/2021,8:00 AM,Mizoram,4619
12/04/2021,8:00 AM,Nagaland,12405
12/04/2021,8:00 AM,Odisha,349561
12/04/2021,8:00 AM,Puducherry,44043
12/04/2021,8:00 AM,Punjab,272772
12/04/2021,8:00 AM,Rajasthan,363793
12/04/2021,8:00 AM,Sikkim,6405
12/04/2021,8:00 AM,Tamil Nadu,933434
12/04/2021,8:00 AM,Telengana,329529
12/04/2021,8:00 AM,Tripura,33743
12/04/2021,8:00 AM,Uttarakhand,108812
12/04/2021,8:00 AM,Uttar Pradesh,692015
12/04/2021,8:00 AM,West Bengal,614896
13/04/2021,8:00 AM,Andhra Pradesh,928664
13/04/2021,8:00 AM,Andaman and Nicobar Islands,5201
13/04/2021,8:00 AM,Arunachal Pradesh,16888
13/04/2021,8:00 AM,Assam,220893
13/04/2021,8:00 AM,Bihar,286228
13/04/2021,8:00 AM,Chandigarh,31167
13/04/2021,8:00 AM,Chhattisgarh,456873
13/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,4209
13/04/2021,8:00 AM,Delhi,736688
13/04/2021,8:00 AM,Goa,62780
13/04/2021,8:00 AM,Gujarat,353516
13/04/2021,8:00 AM,Haryana,320699
13/04/2021,8:00 AM,Himachal Pradesh,70775
13/04/2021,8:00 AM,Jammu and Kashmir,139381
13/04/2021,8:00 AM,Jharkhand,141750
13/04/2021,8:00 AM,Karnataka,1074869
13/04/2021,8:00 AM,Kerala,1172882
13/04/2021,8:00 AM,Lakshadweep,813
13/04/2021,8:00 AM,Ladakh,10905
13/04/2021,8:00 AM,Madhya Pradesh,344634
13/04/2021,8:00 AM,Maharashtra,3458996
13/04/2021,8:00 AM,Manipur,29514
13/04/2021,8:00 AM,Meghalaya,14300
13/04/2021,8:00 AM,Mizoram,4655
13/04/2021,8:00 AM,Nagaland,12416
13/04/2021,8:00 AM,Odisha,351302
13/04/2021,8:00 AM,Puducherry,44555
13/04/2021,8:00 AM,Punjab,276223
13/04/2021,8:00 AM,Rajasthan,369564
13/04/2021,8:00 AM,Sikkim,6410
13/04/2021,8:00 AM,Tamil Nadu,940145
13/04/2021,8:00 AM,Telengana,332581
13/04/2021,8:00 AM,Tripura,33805
13/04/2021,8:00 AM,Uttarakhand,110146
13/04/2021,8:00 AM,Uttar Pradesh,705619
13/04/2021,8:00 AM,West Bengal,619407
14/04/2021,8:00 AM,Andhra Pradesh,932892
14/04/2021,8:00 AM,Andaman and Nicobar Islands,5209
14/04/2021,8:00 AM,Arunachal Pradesh,16902
14/04/2021,8:00 AM,Assam,221483
14/04/2021,8:00 AM,Bihar,290385
14/04/2021,8:00 AM,Chandigarh,31564
14/04/2021,8:00 AM,Chhattisgarh,471994
14/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,4307
14/04/2021,8:00 AM,Delhi,750156
14/04/2021,8:00 AM,Goa,63342
14/04/2021,8:00 AM,Gujarat,360206
14/04/2021,8:00 AM,Haryana,324544
14/04/2021,8:00 AM,Himachal Pradesh,71394
14/04/2021,8:00 AM,Jammu and Kashmir,140650
14/04/2021,8:00 AM,Jharkhand,144594
14/04/2021,8:00 AM,Karnataka,1083647
14/04/2021,8:00 AM,Kerala,1180397
14/04/2021,8:00 AM,Lakshadweep,833
14/04/2021,8:00 AM,Ladakh,11070
14/04/2021,8:00 AM,Madhya Pradesh,353632
14/04/2021,8:00 AM,Maharashtra,3519208
14/04/2021,8:00 AM,Manipur,29540
14/04/2021,8:00 AM,Meghalaya,14387
14/04/2021,8:00 AM,Mizoram,4685
14/04/2021,8:00 AM,Nagaland,12427
14/04/2021,8:00 AM,Odisha,353086
14/04/2021,8:00 AM,Puducherry,44973
14/04/2021,8:00 AM,Punjab,279203
14/04/2021,8:00 AM,Rajasthan,375092
14/04/2021,8:00 AM,Sikkim,6435
14/04/2021,8:00 AM,Tamil Nadu,947129
14/04/2021,8:00 AM,Telengana,334738
14/04/2021,8:00 AM,Tripura,33844
14/04/2021,8:00 AM,Uttarakhand,112071
14/04/2021,8:00 AM,Uttar Pradesh,723582
14/04/2021,8:00 AM,West Bengal,624224
15/04/2021,8:00 AM,Andhra Pradesh,937049
15/04/2021,8:00 AM,Andaman and Nicobar Islands,5247
15/04/2021,8:00 AM,Arunachal Pradesh,16912
15/04/2021,8:00 AM,Assam,221868
15/04/2021,8:00 AM,Bihar,295171
15/04/2021,8:00 AM,Chandigarh,31985
15/04/2021,8:00 AM,Chhattisgarh,486244
15/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,4420
15/04/2021,8:00 AM,Delhi,767438
15/04/2021,8:00 AM,Goa,63815
15/04/2021,8:00 AM,Gujarat,367616
15/04/2021,8:00 AM,Haryana,329942
15/04/2021,8:00 AM,Himachal Pradesh,72319
15/04/2021,8:00 AM,Jammu and Kashmir,141736
15/04/2021,8:00 AM,Jharkhand,147792
15/04/2021,8:00 AM,Karnataka,1094912
15/04/2021,8:00 AM,Kerala,1189175
15/04/2021,8:00 AM,Lakshadweep,845
15/04/2021,8:00 AM,Ladakh,11278
15/04/2021,8:00 AM,Madhya Pradesh,363352
15/04/2021,8:00 AM,Maharashtra,3578160
15/04/2021,8:00 AM,Manipur,29561
15/04/2021,8:00 AM,Meghalaya,14485
15/04/2021,8:00 AM,Mizoram,4722
15/04/2021,8:00 AM,Nagaland,12440
15/04/2021,8:00 AM,Odisha,355353
15/04/2021,8:00 AM,Puducherry,45449
15/04/2021,8:00 AM,Punjab,282505
15/04/2021,8:00 AM,Rajasthan,381292
15/04/2021,8:00 AM,Sikkim,6456
15/04/2021,8:00 AM,Tamil Nadu,954948
15/04/2021,8:00 AM,Telengana,338045
15/04/2021,8:00 AM,Tripura,33871
15/04/2021,8:00 AM,Uttarakhand,114024
15/04/2021,8:00 AM,Uttar Pradesh,744021
15/04/2021,8:00 AM,West Bengal,630116
16/04/2021,8:00 AM,Andhra Pradesh,942135
16/04/2021,8:00 AM,Andaman and Nicobar Islands,5262
16/04/2021,8:00 AM,Arunachal Pradesh,16920
16/04/2021,8:00 AM,Assam,222367
16/04/2021,8:00 AM,Bihar,301304
16/04/2021,8:00 AM,Chandigarh,32397
16/04/2021,8:00 AM,Chhattisgarh,501500
16/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,4523
16/04/2021,8:00 AM,Delhi,784137
16/04/2021,8:00 AM,Goa,64572
16/04/2021,8:00 AM,Gujarat,375768
16/04/2021,8:00 AM,Haryana,335800
16/04/2021,8:00 AM,Himachal Pradesh,73353
16/04/2021,8:00 AM,Jammu and Kashmir,142877
16/04/2021,8:00 AM,Jharkhand,151272
16/04/2021,8:00 AM,Karnataka,1109650
16/04/2021,8:00 AM,Kerala,1197301
16/04/2021,8:00 AM,Lakshadweep,901
16/04/2021,8:00 AM,Ladakh,11464
16/04/2021,8:00 AM,Madhya Pradesh,373518
16/04/2021,8:00 AM,Maharashtra,3639855
16/04/2021,8:00 AM,Manipur,29579
16/04/2021,8:00 AM,Meghalaya,14582
16/04/2021,8:00 AM,Mizoram,4747
16/04/2021,8:00 AM,Nagaland,12482
16/04/2021,8:00 AM,Odisha,358342
16/04/2021,8:00 AM,Puducherry,45862
16/04/2021,8:00 AM,Punjab,286816
16/04/2021,8:00 AM,Rajasthan,387950
16/04/2021,8:00 AM,Sikkim,6497
16/04/2021,8:00 AM,Tamil Nadu,962935
16/04/2021,8:00 AM,Telengana,341885
16/04/2021,8:00 AM,Tripura,33875
16/04/2021,8:00 AM,Uttarakhand,116244
16/04/2021,8:00 AM,Uttar Pradesh,766360
16/04/2021,8:00 AM,West Bengal,636885
17/04/2021,8:00 AM,Andhra Pradesh,948231
17/04/2021,8:00 AM,Andaman and Nicobar Islands,5289
17/04/2021,8:00 AM,Arunachal Pradesh,16948
17/04/2021,8:00 AM,Assam,222940
17/04/2021,8:00 AM,Bihar,307557
17/04/2021,8:00 AM,Chandigarh,32878
17/04/2021,8:00 AM,Chhattisgarh,516412
17/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,4681
17/04/2021,8:00 AM,Delhi,803623
17/04/2021,8:00 AM,Goa,65499
17/04/2021,8:00 AM,Gujarat,384688
17/04/2021,8:00 AM,Haryana,342077
17/04/2021,8:00 AM,Himachal Pradesh,74195
17/04/2021,8:00 AM,Jammu and Kashmir,144021
17/04/2021,8:00 AM,Jharkhand,155115
17/04/2021,8:00 AM,Karnataka,1124509
17/04/2021,8:00 AM,Kerala,1207332
17/04/2021,8:00 AM,Lakshadweep,945
17/04/2021,8:00 AM,Ladakh,11709
17/04/2021,8:00 AM,Madhya Pradesh,384563
17/04/2021,8:00 AM,Maharashtra,3703584
17/04/2021,8:00 AM,Manipur,29610
17/04/2021,8:00 AM,Meghalaya,14703
17/04/2021,8:00 AM,Mizoram,4809
17/04/2021,8:00 AM,Nagaland,12504
17/04/2021,8:00 AM,Odisha,361450
17/04/2021,8:00 AM,Puducherry,46393
17/04/2021,8:00 AM,Punjab,290707
17/04/2021,8:00 AM,Rajasthan,395309
17/04/2021,8:00 AM,Sikkim,6519
17/04/2021,8:00 AM,Tamil Nadu,971384
17/04/2021,8:00 AM,Telengana,346331
17/04/2021,8:00 AM,Tripura,33933
17/04/2021,8:00 AM,Uttarakhand,118646
17/04/2021,8:00 AM,Uttar Pradesh,793720
17/04/2021,8:00 AM,West Bengal,643795
18/04/2021,8:00 AM,Andhra Pradesh,955455
18/04/2021,8:00 AM,Andaman and Nicobar Islands,5331
18/04/2021,8:00 AM,Arunachal Pradesh,16967
18/04/2021,8:00 AM,Assam,223816
18/04/2021,8:00 AM,Bihar,315427
18/04/2021,8:00 AM,Chandigarh,33309
18/04/2021,8:00 AM,Chhattisgarh,532495
18/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,4748
18/04/2021,8:00 AM,Delhi,827998
18/04/2021,8:00 AM,Goa,66261
18/04/2021,8:00 AM,Gujarat,394229
18/04/2021,8:00 AM,Haryana,349794
18/04/2021,8:00 AM,Himachal Pradesh,75587
18/04/2021,8:00 AM,Jammu and Kashmir,145166
18/04/2021,8:00 AM,Jharkhand,158953
18/04/2021,8:00 AM,Karnataka,1141998
18/04/2021,8:00 AM,Kerala,1221167
18/04/2021,8:00 AM,Lakshadweep,1051
18/04/2021,8:00 AM,Ladakh,12071
18/04/2021,8:00 AM,Madhya Pradesh,395832
18/04/2021,8:00 AM,Maharashtra,3770707
18/04/2021,8:00 AM,Manipur,29649
18/04/2021,8:00 AM,Meghalaya,14798
18/04/2021,8:00 AM,Mizoram,4859
18/04/2021,8:00 AM,Nagaland,12536
18/04/2021,8:00 AM,Odisha,364594
18/04/2021,8:00 AM,Puducherry,47108
18/04/2021,8:00 AM,Punjab,295138
18/04/2021,8:00 AM,Rajasthan,404355
18/04/2021,8:00 AM,Sikkim,6591
18/04/2021,8:00 AM,Tamil Nadu,980728
18/04/2021,8:00 AM,Telengana,351424
18/04/2021,8:00 AM,Tripura,34002
18/04/2021,8:00 AM,Uttarakhand,121403
18/04/2021,8:00 AM,Uttar Pradesh,821054
18/04/2021,8:00 AM,West Bengal,651508
19/04/2021,8:00 AM,Andhra Pradesh,962037
19/04/2021,8:00 AM,Andaman and Nicobar Islands,5390
19/04/2021,8:00 AM,Arunachal Pradesh,16987
19/04/2021,8:00 AM,Assam,224455
19/04/2021,8:00 AM,Bihar,324117
19/04/2021,8:00 AM,Chandigarh,33934
19/04/2021,8:00 AM,Chhattisgarh,544840
19/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,4803
19/04/2021,8:00 AM,Delhi,853460
19/04/2021,8:00 AM,Goa,67212
19/04/2021,8:00 AM,Gujarat,404569
19/04/2021,8:00 AM,Haryana,356971
19/04/2021,8:00 AM,Himachal Pradesh,76375
19/04/2021,8:00 AM,Jammu and Kashmir,146692
19/04/2021,8:00 AM,Jharkhand,162945
19/04/2021,8:00 AM,Karnataka,1161065
19/04/2021,8:00 AM,Kerala,1239424
19/04/2021,8:00 AM,Lakshadweep,1165
19/04/2021,8:00 AM,Ladakh,12131
19/04/2021,8:00 AM,Madhya Pradesh,408080
19/04/2021,8:00 AM,Maharashtra,3839338
19/04/2021,8:00 AM,Manipur,29721
19/04/2021,8:00 AM,Meghalaya,14871
19/04/2021,8:00 AM,Mizoram,4904
19/04/2021,8:00 AM,Nagaland,12555
19/04/2021,8:00 AM,Odisha,368258
19/04/2021,8:00 AM,Puducherry,47771
19/04/2021,8:00 AM,Punjab,300038
19/04/2021,8:00 AM,Rajasthan,414617
19/04/2021,8:00 AM,Sikkim,6696
19/04/2021,8:00 AM,Tamil Nadu,991451
19/04/2021,8:00 AM,Telengana,355433
19/04/2021,8:00 AM,Tripura,34034
19/04/2021,8:00 AM,Uttarakhand,124033
19/04/2021,8:00 AM,Uttar Pradesh,851620
19/04/2021,8:00 AM,West Bengal,659927
20/04/2021,8:00 AM,Andaman and Nicobar Islands,5421
20/04/2021,8:00 AM,Andhra Pradesh,968000
20/04/2021,8:00 AM,Arunachal Pradesh,17052
20/04/2021,8:00 AM,Assam,225822
20/04/2021,8:00 AM,Bihar,331604
20/04/2021,8:00 AM,Chandigarh,34546
20/04/2021,8:00 AM,Chhattisgarh,558674
20/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,5102
20/04/2021,8:00 AM,Delhi,877146
20/04/2021,8:00 AM,Goa,68152
20/04/2021,8:00 AM,Gujarat,415972
20/04/2021,8:00 AM,Haryana,363813
20/04/2021,8:00 AM,Himachal Pradesh,78070
20/04/2021,8:00 AM,Jammu and Kashmir,148208
20/04/2021,8:00 AM,Jharkhand,167235
20/04/2021,8:00 AM,Karnataka,1176850
20/04/2021,8:00 AM,Kerala,1253068
20/04/2021,8:00 AM,Ladakh,12306
20/04/2021,8:00 AM,Lakshadweep,1282
20/04/2021,8:00 AM,Madhya Pradesh,420977
20/04/2021,8:00 AM,Maharashtra,3898262
20/04/2021,8:00 AM,Manipur,29775
20/04/2021,8:00 AM,Meghalaya,14979
20/04/2021,8:00 AM,Mizoram,4995
20/04/2021,8:00 AM,Nagaland,12568
20/04/2021,8:00 AM,Odisha,372703
20/04/2021,8:00 AM,Puducherry,48336
20/04/2021,8:00 AM,Punjab,304660
20/04/2021,8:00 AM,Rajasthan,426584
20/04/2021,8:00 AM,Sikkim,6705
20/04/2021,8:00 AM,Tamil Nadu,1002392
20/04/2021,8:00 AM,Telengana,361359
20/04/2021,8:00 AM,Tripura,34094
20/04/2021,8:00 AM,Uttarakhand,126193
20/04/2021,8:00 AM,Uttar Pradesh,879831
20/04/2021,8:00 AM,West Bengal,668353
21/04/2021,8:00 AM,Andaman and Nicobar Islands,5466
21/04/2021,8:00 AM,Andhra Pradesh,976987
21/04/2021,8:00 AM,Arunachal Pradesh,17113
21/04/2021,8:00 AM,Assam,227473
21/04/2021,8:00 AM,Bihar,342059
21/04/2021,8:00 AM,Chandigarh,35148
21/04/2021,8:00 AM,Chhattisgarh,574299
21/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,5422
21/04/2021,8:00 AM,Delhi,905541
21/04/2021,8:00 AM,Goa,69312
21/04/2021,8:00 AM,Gujarat,428178
21/04/2021,8:00 AM,Haryana,371624
21/04/2021,8:00 AM,Himachal Pradesh,79410
21/04/2021,8:00 AM,Jammu and Kashmir,150238
21/04/2021,8:00 AM,Jharkhand,172315
21/04/2021,8:00 AM,Karnataka,1198644
21/04/2021,8:00 AM,Kerala,1272645
21/04/2021,8:00 AM,Ladakh,12556
21/04/2021,8:00 AM,Lakshadweep,1335
21/04/2021,8:00 AM,Madhya Pradesh,433704
21/04/2021,8:00 AM,Maharashtra,3960359
21/04/2021,8:00 AM,Manipur,29869
21/04/2021,8:00 AM,Meghalaya,15116
21/04/2021,8:00 AM,Mizoram,5085
21/04/2021,8:00 AM,Nagaland,12650
21/04/2021,8:00 AM,Odisha,377464
21/04/2021,8:00 AM,Puducherry,48974
21/04/2021,8:00 AM,Punjab,309316
21/04/2021,8:00 AM,Rajasthan,438785
21/04/2021,8:00 AM,Sikkim,6796
21/04/2021,8:00 AM,Tamil Nadu,1013378
21/04/2021,8:00 AM,Telengana,367901
21/04/2021,8:00 AM,Tripura,34186
21/04/2021,8:00 AM,Uttarakhand,129205
21/04/2021,8:00 AM,Uttar Pradesh,909405
21/04/2021,8:00 AM,West Bengal,678172
22/04/2021,8:00 AM,Andaman and Nicobar Islands,5490
22/04/2021,8:00 AM,Andhra Pradesh,986703
22/04/2021,8:00 AM,Arunachal Pradesh,17186
22/04/2021,8:00 AM,Assam,229138
22/04/2021,8:00 AM,Bihar,354281
22/04/2021,8:00 AM,Chandigarh,35770
22/04/2021,8:00 AM,Chhattisgarh,588818
22/04/2021,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,5672
22/04/2021,8:00 AM,Delhi,930179
22/04/2021,8:00 AM,Goa,70814
22/04/2021,8:00 AM,Gujarat,440731
22/04/2021,8:00 AM,Haryana,381247
22/04/2021,8:00 AM,Himachal Pradesh,81102
22/04/2021,8:00 AM,Jammu and Kashmir,152442
22/04/2021,8:00 AM,Jharkhand,177356
22/04/2021,8:00 AM,Karnataka,1222202
22/04/2021,8:00 AM,Kerala,1295059
